record_id,actual_label,actual_class,if_score,if_prediction_0.5pct,if_prediction_1pct,if_prediction_3pct,if_status_0.5pct,if_status_1pct,if_status_3pct,default_threshold,default_prediction,default_status,correct_prediction
55327,1,Attack,0.39151276701908905,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55328,1,Attack,0.6355287582064616,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55329,1,Attack,0.4390864989975226,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55330,1,Attack,0.40285908434606205,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55331,1,Attack,0.6342104054544263,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55332,1,Attack,0.6553013576715772,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55333,1,Attack,0.4153493716168058,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55334,1,Attack,0.6342104054544263,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55335,1,Attack,0.3601749970096155,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55336,1,Attack,0.6355287582064616,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55337,1,Attack,0.4929090607191548,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55338,1,Attack,0.6553013576715772,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55339,1,Attack,0.37721319097540124,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55340,1,Attack,0.40787470909818435,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55341,1,Attack,0.5494025527463986,0,1,1,Normal,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55342,1,Attack,0.6355287582064616,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55343,1,Attack,0.431159630104477,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55344,1,Attack,0.481994249919249,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55345,1,Attack,0.5015138253808351,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
55346,1,Attack,0.5494025527463986,0,1,1,Normal,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55347,1,Attack,0.48878245340146426,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55348,1,Attack,0.4072228675573374,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55349,1,Attack,0.6355287582064616,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55350,1,Attack,0.6472849275300286,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55351,1,Attack,0.6397655390897572,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55352,1,Attack,0.4415740621224955,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55353,1,Attack,0.6261079887091905,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55354,1,Attack,0.6397655390897572,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55355,1,Attack,0.3949138704912369,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55356,1,Attack,0.6355287582064616,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55357,1,Attack,0.6492537297904208,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55358,1,Attack,0.6397655390897572,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55359,1,Attack,0.6362943618393802,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55360,1,Attack,0.6261079887091905,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55361,1,Attack,0.4857695584712741,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55362,1,Attack,0.6355287582064616,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55363,1,Attack,0.4588728116800459,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55364,1,Attack,0.6492537297904208,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55365,1,Attack,0.6430699095626874,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55366,1,Attack,0.6261079887091905,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55367,1,Attack,0.6385701390435338,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55368,1,Attack,0.6430699095626874,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55369,1,Attack,0.6319348796063945,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55370,1,Attack,0.6492537297904208,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55371,1,Attack,0.6385701390435338,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55372,1,Attack,0.6430699095626874,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55373,1,Attack,0.6261079887091905,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55374,1,Attack,0.6385701390435338,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55375,1,Attack,0.6199325400415951,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55376,1,Attack,0.6319348796063945,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55377,1,Attack,0.6261079887091905,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55378,1,Attack,0.6468212132724285,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55379,1,Attack,0.6280136301497736,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55380,1,Attack,0.6492537297904208,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55381,1,Attack,0.4156602786568955,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55382,1,Attack,0.6319348796063945,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55383,1,Attack,0.6280136301497736,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55384,1,Attack,0.6261079887091905,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55385,1,Attack,0.5897621784056096,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55386,1,Attack,0.6194227736689171,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55387,1,Attack,0.6442118596563646,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55388,1,Attack,0.4386605671260323,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55389,1,Attack,0.5897621784056096,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55390,1,Attack,0.6319348796063945,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55391,1,Attack,0.6442118596563646,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55392,1,Attack,0.4080759806859868,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55393,1,Attack,0.658043826294051,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55394,1,Attack,0.6442118596563646,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55395,1,Attack,0.41010421695207305,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55396,1,Attack,0.6319348796063945,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55397,1,Attack,0.6669290488618776,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55398,1,Attack,0.6272535657131662,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55399,1,Attack,0.6486127709978222,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55400,1,Attack,0.6520303657763374,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55401,1,Attack,0.6319348796063945,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55402,1,Attack,0.487781311525074,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55403,1,Attack,0.6669290488618776,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55404,1,Attack,0.6486127709978222,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55405,1,Attack,0.6375080551255594,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55406,1,Attack,0.5902665093071017,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55407,1,Attack,0.6319348796063945,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55408,1,Attack,0.5597909253737857,0,1,1,Normal,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55409,1,Attack,0.3694490084980637,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55410,1,Attack,0.4039430914172921,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55411,1,Attack,0.6486127709978222,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55412,1,Attack,0.5524656353516373,0,1,1,Normal,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55413,1,Attack,0.3754268418425344,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55414,1,Attack,0.6355287582064616,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55415,1,Attack,0.4348248157200139,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55416,1,Attack,0.6499705478262566,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55417,1,Attack,0.3775532528130088,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55418,1,Attack,0.510251500506072,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
55419,1,Attack,0.6398050876518249,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55420,1,Attack,0.526890029981253,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
55421,1,Attack,0.6355287582064616,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55422,1,Attack,0.4244897024611703,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55423,1,Attack,0.6499705478262566,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55424,1,Attack,0.4565112216600948,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55425,1,Attack,0.6398050876518249,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55426,1,Attack,0.6438901617730256,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55427,1,Attack,0.6375080551255594,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55428,1,Attack,0.6194227736689171,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55429,1,Attack,0.6355287582064616,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55430,1,Attack,0.6398050876518249,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55431,1,Attack,0.6375080551255594,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55432,1,Attack,0.6438901617730256,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55433,1,Attack,0.4771600517357944,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55434,1,Attack,0.6213398541283746,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55435,1,Attack,0.6355287582064616,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55436,1,Attack,0.638129199178245,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55437,1,Attack,0.40196128914354956,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55438,1,Attack,0.638129199178245,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55439,1,Attack,0.4771600517357944,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55440,1,Attack,0.6355287582064616,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55441,1,Attack,0.6472849275300286,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55442,1,Attack,0.638129199178245,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55443,1,Attack,0.6318988817733986,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55444,1,Attack,0.6474015779815591,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55445,1,Attack,0.6451541658751245,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55446,1,Attack,0.36864855069657626,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55447,1,Attack,0.6355287582064616,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55448,1,Attack,0.45525057363365057,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55449,1,Attack,0.5562640507173788,0,1,1,Normal,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55450,1,Attack,0.3672715346642857,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55451,1,Attack,0.6474015779815591,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55452,1,Attack,0.5213768580041356,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
55453,1,Attack,0.4931936200451388,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55454,1,Attack,0.4417874995544482,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55455,1,Attack,0.6355287582064616,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55456,1,Attack,0.5213768580041356,0,0,1,Normal,Normal,Anomaly,0.5460537691550149,0,Normal,False
55457,1,Attack,0.36244415155328696,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55458,1,Attack,0.6474015779815591,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55459,1,Attack,0.4339619670334745,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55460,1,Attack,0.4947544709032313,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55461,1,Attack,0.6472849275300286,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55462,1,Attack,0.6319348796063945,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55463,1,Attack,0.6498553538248844,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55464,1,Attack,0.46382534389624325,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55465,1,Attack,0.6442245534694243,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55466,1,Attack,0.6451541658751245,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55467,1,Attack,0.6442245534694243,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55468,1,Attack,0.6319348796063945,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55469,1,Attack,0.6472849275300286,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55470,1,Attack,0.6498553538248844,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55471,1,Attack,0.6451541658751245,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55472,1,Attack,0.6442245534694243,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55473,1,Attack,0.624922533604131,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55474,1,Attack,0.6442245534694243,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55475,1,Attack,0.6319348796063945,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55476,1,Attack,0.43795086203250255,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55477,1,Attack,0.6498553538248844,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55478,1,Attack,0.624922533604131,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55479,1,Attack,0.6434514767429581,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55480,1,Attack,0.5834298107913353,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55481,1,Attack,0.6434514767429581,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55482,1,Attack,0.6498553538248844,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55483,1,Attack,0.6319348796063945,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55484,1,Attack,0.6500918520425452,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55485,1,Attack,0.6325165100812438,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55486,1,Attack,0.6318988817733986,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55487,1,Attack,0.6420613769030991,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55488,1,Attack,0.6318988817733986,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55489,1,Attack,0.6213398541283746,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55490,1,Attack,0.6319348796063945,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55491,1,Attack,0.643280698484617,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55492,1,Attack,0.6420613769030991,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55493,1,Attack,0.6341896440010556,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55494,1,Attack,0.6438901617730256,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55495,1,Attack,0.6341896440010556,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55496,1,Attack,0.6506074733684543,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55497,1,Attack,0.6319348796063945,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55498,1,Attack,0.643280698484617,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55499,1,Attack,0.6438901617730256,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55500,1,Attack,0.4022266879243439,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55501,1,Attack,0.4608235479017661,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55502,1,Attack,0.6319348796063945,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55503,1,Attack,0.4803396085146525,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55504,1,Attack,0.6341896440010556,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55505,1,Attack,0.6496382837246738,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55506,1,Attack,0.6506074733684543,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55507,1,Attack,0.4173562704390498,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55508,1,Attack,0.6272535657131662,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55509,1,Attack,0.6422091320375386,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55510,1,Attack,0.632062862341198,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55511,1,Attack,0.4404009965171201,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55512,1,Attack,0.5979598917136831,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55513,1,Attack,0.5880457108109772,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55514,1,Attack,0.632062862341198,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55515,1,Attack,0.6398657730100775,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55516,1,Attack,0.6422091320375386,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55517,1,Attack,0.6398657730100775,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55518,1,Attack,0.43128946130082607,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55519,1,Attack,0.5880457108109772,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55520,1,Attack,0.632062862341198,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55521,1,Attack,0.6422091320375386,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55522,1,Attack,0.5880457108109772,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55523,1,Attack,0.6398657730100775,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55524,1,Attack,0.632062862341198,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55525,1,Attack,0.5880457108109772,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55526,1,Attack,0.463650474027991,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55527,1,Attack,0.6369484328040519,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55528,1,Attack,0.5880457108109772,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55529,1,Attack,0.632062862341198,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55530,1,Attack,0.6369484328040519,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55531,1,Attack,0.5880457108109772,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55532,1,Attack,0.5880457108109772,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55533,1,Attack,0.6413621435125113,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55534,1,Attack,0.632062862341198,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55535,1,Attack,0.5880457108109772,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55536,1,Attack,0.6472849275300286,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55537,1,Attack,0.6496382837246738,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55538,1,Attack,0.5880457108109772,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55539,1,Attack,0.632062862341198,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55540,1,Attack,0.6496382837246738,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55541,1,Attack,0.6472849275300286,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55542,1,Attack,0.5880457108109772,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55543,1,Attack,0.6496382837246738,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55544,1,Attack,0.632062862341198,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55545,1,Attack,0.5880457108109772,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55546,1,Attack,0.6472849275300286,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55547,1,Attack,0.6489619449070405,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55548,1,Attack,0.5880457108109772,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55549,1,Attack,0.6489619449070405,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55550,1,Attack,0.632062862341198,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55551,1,Attack,0.5880457108109772,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55552,1,Attack,0.636090955741221,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55553,1,Attack,0.6472849275300286,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55554,1,Attack,0.6454131273415539,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55555,1,Attack,0.5880457108109772,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55556,1,Attack,0.632062862341198,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55557,1,Attack,0.6143485809392484,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55558,1,Attack,0.6001075411061136,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55559,1,Attack,0.44193696202844285,0,0,0,Normal,Normal,Normal,0.5460537691550149,0,Normal,False
55560,1,Attack,0.6140765297804833,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
55561,1,Attack,0.632062862341198,1,1,1,Anomaly,Anomaly,Anomaly,0.5460537691550149,1,Anomaly,True
